119.964451914000051, 25.945523174000073
121.959708455000055, 24.844936970000049
120.456552660000057, 24.207186205000085
121.270864438000103, 24.236609854000051
120.081077282000024, 23.524122164000062
121.710150286000044, 25.176042049000046
121.57098050500008, 25.197168116000057
121.537518241000043, 25.300031665000063
121.328342271, 24.433038475000046
120.440246983000065, 23.413083157000074
121.263813998000046, 25.121976400000051
121.008202480000023, 24.64432462700006
120.447581260000106, 23.518188647000045
120.151915061000068, 23.392738227000052
118.233808571000054, 24.162773442000059
114.361729243000013, 10.372802578000062
121.611795642000061, 21.942896570000073
121.631273711000063, 24.370492818000059
19.440253323000093, 23.221368440000049
120.925322436000073, 24.854775751000105
121.038132598000075, 24.946381623000072
120.826485112, 21.756146339000054
